measurement;ID;ID2;date;d18O;x;y;SE_permill;SE_percent;OH;site;Distance_um
52;35;BH-01846;21.06.2021;-5.5748483;-4970;-525;0.16;0.29;0.041;NRB;196.0255085
53;35;BH-01846;21.06.2021;-5.8755514;-4995;-495;0.19;0.32;0.04;NRB;156.9745202
54;35;BH-01846;21.06.2021;-5.8949516;-5020;-465;0.15;0.35;0.039;NRB;117.9237041
55;35;BH-01846;21.06.2021;-7.8640719;-5045;-435;0.27;0.08;0.041;NRB;78.87331615
56;35;BH-01846;21.06.2021;-8.2132755;-5070;-405;0.24;0.1;0.042;NRB;39.8246155
57;35;core;21.06.2021;-6.7970609;-5095;-374;0.19;0.22;0.037;NRB;0
1;36;margin;22.06.2021;-3.6542285;-2529;-3356;0.17;0.2;0.039;NRB;2028.712153
2;36;BH-01850;22.06.2021;-4.8958413;-2569;-3352;0.17;0.38;0.039;NRB;1988.525333
3;36;BH-01850;22.06.2021;-4.4593368;-2609;-3348;0.14;0.31;0.038;NRB;1948.339036
4;36;BH-01850;22.06.2021;-5.060743;-2649;-3344;0.13;0.31;0.037;NRB;1908.153296
5;36;BH-01850;22.06.2021;-6.1083538;-2689;-3339;0.2;0.08;0.035;NRB;1867.84207
6;36;BH-01850;22.06.2021;-4.478737;-2729;-3334;0.22;0.15;0.034;NRB;1827.530848
7;36;BH-01850;22.06.2021;-3.8385304;-2769;-3329;0.16;0.15;0.034;NRB;1787.219628
8;36;BH-01850;22.06.2021;-4.4884371;-2809;-3324;0.15;0.37;0.035;NRB;1746.908412
9;36;BH-01850;22.06.2021;-5.1480439;-2849;-3319;0.19;0.3;0.036;NRB;1706.597199
10;36;BH-01850;22.06.2021;-5.6039486;-2889;-3314;0.17;0.29;0.035;NRB;1666.28599
11;36;BH-01850;22.06.2021;-5.3129456;-2929;-3309;0.14;0.32;0.033;NRB;1625.974785
12;36;BH-01850;22.06.2021;-3.9355314;-2969;-3304;0.15;0.37;0.036;NRB;1585.663583
13;36;BH-01850;22.06.2021;-3.314725;-3009;-3299;0.19;0.4;0.035;NRB;1545.352387
14;36;BH-01850;22.06.2021;-4.8570409;-3049;-3294;0.16;0.31;0.034;NRB;1505.041195
15;36;BH-01850;22.06.2021;-4.6436387;-3089;-3289;0.18;0.39;0.036;NRB;1464.730009
16;36;BH-01850;22.06.2021;-5.4002465;-3129;-3284;0.2;0.34;0.034;NRB;1424.418829
17;36;BH-01850;22.06.2021;-2.9558213;-3169;-3279;0.15;0.3;0.033;NRB;1384.107655
18;36;BH-01850;22.06.2021;-2.6842185;-3209;-3274;0.17;0.25;0.035;NRB;1343.796488
19;36;BH-01850;22.06.2021;-4.9249416;-3249;-3269;0.16;0.29;0.039;NRB;1303.485328
20;36;BH-01850;22.06.2021;-5.8755514;-3289;-3264;0.15;0.24;0.037;NRB;1263.174176
21;36;BH-01850;22.06.2021;-4.8085404;-3329;-3259;0.18;0.3;0.035;NRB;1222.863034
22;36;BH-01850;22.06.2021;-4.9249416;-3369;-3254;0.15;0.32;0.035;NRB;1182.551902
23;36;BH-01850;22.06.2021;-2.8491202;-3409;-3249;0.19;0.28;0.034;NRB;1142.24078
24;36;BH-01850;22.06.2021;-3.5378273;-3449;-3244;0.15;0.26;0.034;NRB;1101.929671
25;36;BH-01850;22.06.2021;-3.7803298;-3489;-3239;0.19;0.1;0.032;NRB;1061.618576
26;36;BH-01850;22.06.2021;-4.3235354;-3528;-3234;0.16;0.22;0.035;NRB;1022.299369
27;36;BH-01850;22.06.2021;-5.1674441;-3567;-3229;0.19;0.2;0.041;NRB;982.9801626
28;36;BH-01850;22.06.2021;-5.1383438;-3606;-3224;0.18;0.22;0.038;NRB;943.6609561
29;36;BH-01850;22.06.2021;-5.7106497;-3645;-3219;0.22;0.23;0.04;NRB;904.3417496
30;36;BH-01850;22.06.2021;-5.4584471;-3684;-3214;0.2;0.22;0.036;NRB;865.0225431
31;36;BH-01850;22.06.2021;-3.1789236;-3723;-3209;0.18;0.24;0.035;NRB;825.7033366
32;36;BH-01850;22.06.2021;-4.1780339;-3762;-3204;0.18;0.18;0.036;NRB;786.3841301
33;36;BH-01850;22.06.2021;-3.8191302;-3801;-3199;0.17;0.45;0.036;NRB;747.0649236
34;36;BH-01850;22.06.2021;-4.4593368;-3840;-3194;0.15;0.24;0.035;NRB;707.745717
35;36;BH-01850;22.06.2021;-4.284735;-3879;-3189;0.16;0.26;0.036;NRB;668.4265105
36;36;BH-01850;22.06.2021;-5.2062445;-3918;-3184;0.18;0.33;0.036;NRB;629.107304
37;36;BH-01850;22.06.2021;-5.7591502;-3957;-3179;0.15;0.32;0.038;NRB;589.7880975
38;36;BH-01850;22.06.2021;-6.515758;-3996;-3174;0.16;0.24;0.039;NRB;550.468891
39;36;BH-01850;22.06.2021;-6.515758;-4035;-3169;0.17;0.29;0.038;NRB;511.1496845
40;36;BH-01850;22.06.2021;-5.7591502;-4074;-3164;0.19;0.32;0.038;NRB;471.830478
41;36;BH-01850;22.06.2021;-6.5448583;-4113;-3159;0.16;0.3;0.039;NRB;432.5112715
42;36;BH-01850;22.06.2021;-5.7591502;-4152;-3154;0.17;0.33;0.037;NRB;393.192065
43;36;BH-01850;22.06.2021;-6.7388603;-4191;-3149;0.18;0.36;0.041;NRB;353.8728585
44;36;BH-01850;22.06.2021;-7.0492635;-4230;-3144;0.18;0.61;0.04;NRB;314.553652
45;36;BH-01850;22.06.2021;-7.2044651;-4269;-3139;0.18;0.59;0.044;NRB;275.2344455
46;36;BH-01850;22.06.2021;-7.2529656;-4308;-3134;0.17;0.56;0.041;NRB;235.915239
47;36;BH-01850;22.06.2021;-6.9813628;-4347;-3129;0.16;0.58;0.041;NRB;196.5960325
48;36;BH-01850;22.06.2021;-6.2441552;-4386;-3124;0.15;0.58;0.043;NRB;157.276826
49;36;BH-01850;22.06.2021;-6.7582605;-4425;-3119;0.19;0.6;0.042;NRB;117.9576195
50;36;BH-01850;22.06.2021;-6.5448583;-4464;-3114;0.16;0.64;0.042;NRB;78.63841301
51;36;BH-01850;22.06.2021;-6.1859546;-4503;-3109;0.18;0.61;0.043;NRB;39.3192065
52;36;core;22.06.2021;-6.6030589;-4542;-3104;0.18;0.57;0.042;NRB;0
1;37;margin;22.06.2021;-5.1383438;-75;-3129;0.16;0.58;0.035;NRB;2080.000962
2;37;BH-01717;22.06.2021;-5.0219426;-115;-3130;0.17;0.57;0.032;NRB;2040.000245
3;37;BH-01717;22.06.2021;-4.2750349;-155;-3131;0.17;0.55;0.035;NRB;2000
4;37;BH-01717;22.06.2021;-4.6242385;-195;-3131;0.19;0.57;0.034;NRB;1960
5;37;BH-01717;22.06.2021;-5.6136487;-235;-3131;0.16;0.6;0.034;NRB;1920
6;37;BH-01717;22.06.2021;-4.6436387;-275;-3131;0.15;0.54;0.033;NRB;1880
7;37;BH-01717;22.06.2021;-3.0625224;-315;-3131;0.18;0.58;0.034;NRB;1840
8;37;BH-01717;22.06.2021;-5.4196467;-355;-3131;0.18;0.58;0.037;NRB;1800
9;37;BH-01717;22.06.2021;-5.2935454;-395;-3131;0.19;0.59;0.035;NRB;1760
10;37;BH-01717;22.06.2021;-3.1983238;-435;-3131;0.19;0.56;0.033;NRB;1720
11;37;BH-01717;22.06.2021;-4.4205364;-475;-3131;0.18;0.57;0.035;NRB;1680
12;37;BH-01717;22.06.2021;-2.7715194;-515;-3131;0.18;0.58;0.033;NRB;1640
13;37;BH-01717;22.06.2021;-3.7415294;-555;-3131;0.18;0.6;0.034;NRB;1600
14;37;BH-01717;22.06.2021;-6.224755;-595;-3131;0.23;0.62;0.037;NRB;1560
15;37;BH-01717;22.06.2021;-3.7706297;-635;-3131;0.16;0.58;0.033;NRB;1520
16;37;BH-01717;22.06.2021;-3.508727;-675;-3131;0.18;0.59;0.032;NRB;1480
17;37;BH-01717;22.06.2021;-5.1771442;-715;-3131;0.18;0.63;0.034;NRB;1440
18;37;BH-01717;22.06.2021;-5.5554481;-755;-3131;0.17;0.59;0.032;NRB;1400
19;37;BH-01717;22.06.2021;-4.7115394;-795;-3131;0.14;0.53;0.036;NRB;1360
20;37;BH-01717;22.06.2021;-4.7891402;-835;-3131;0.19;0.54;0.033;NRB;1320
21;37;BH-01717;22.06.2021;-6.0598533;-875;-3131;0.2;0.6;0.034;NRB;1280
22;37;BH-01717;22.06.2021;-5.4099466;-915;-3131;0.18;0.55;0.033;NRB;1240
23;37;BH-01717;22.06.2021;-4.7212395;-955;-3131;0.19;0.58;0.034;NRB;1200
24;37;BH-01717;22.06.2021;-5.0413428;-995;-3131;0.15;0.53;0.033;NRB;1160
25;37;BH-01717;22.06.2021;-6.1956547;-1035;-3131;0.19;0.61;0.036;NRB;1120
26;37;BH-01717;22.06.2021;-4.2265344;-1075;-3131;0.13;0.55;0.037;NRB;1080
27;37;BH-01717;22.06.2021;-4.5175374;-1115;-3131;0.2;0.54;0.033;NRB;1040
28;37;BH-01717;22.06.2021;-5.2644451;-1155;-3131;0.18;0.56;0.034;NRB;1000
29;37;BH-01717;22.06.2021;-5.1480439;-1195;-3131;0.16;0.55;0.038;NRB;960
30;37;BH-01717;22.06.2021;-3.7124291;-1235;-3131;0.18;0.57;0.037;NRB;920
31;37;BH-01717;22.06.2021;-4.5563378;-1275;-3131;0.18;0.57;0.037;NRB;880
32;37;BH-01717;22.06.2021;-5.2256447;-1315;-3131;0.21;0.58;0.036;NRB;840
33;37;BH-01717;22.06.2021;-6.3120559;-1355;-3131;0.19;0.57;0.037;NRB;800
34;37;BH-01717;22.06.2021;-3.5863278;-1395;-3131;0.14;0.56;0.036;NRB;760
35;37;BH-01717;22.06.2021;-4.5660379;-1435;-3131;0.15;0.54;0.038;NRB;720
36;37;BH-01717;22.06.2021;-6.5739586;-1475;-3131;0.2;0.55;0.037;NRB;680
37;37;BH-01717;22.06.2021;-6.3702565;-1515;-3131;0.15;0.56;0.038;NRB;640
38;37;BH-01717;22.06.2021;-5.933752;-1555;-3131;0.16;0.57;0.037;NRB;600
39;37;BH-01717;22.06.2021;-5.545748;-1595;-3131;0.15;0.6;0.038;NRB;560
40;37;BH-01717;22.06.2021;-3.9161312;-1635;-3131;0.18;0.63;0.037;NRB;520
41;37;BH-01717;22.06.2021;-4.6630389;-1675;-3131;0.17;0.59;0.038;NRB;480
42;37;BH-01717;22.06.2021;-5.6233488;-1715;-3131;0.15;0.56;0.039;NRB;440
43;37;BH-01717;22.06.2021;-5.3905464;-1755;-3131;0.18;0.58;0.039;NRB;400
44;37;BH-01717;22.06.2021;-5.2838453;-1795;-3131;0.21;0.55;0.039;NRB;360
45;37;BH-01717;22.06.2021;-5.0510429;-1835;-3131;0.17;0.58;0.04;NRB;320
46;37;BH-01717;22.06.2021;-5.5942485;-1875;-3131;0.16;0.55;0.039;NRB;280
47;37;BH-01717;22.06.2021;-6.3702565;-1915;-3131;0.2;0.6;0.041;NRB;240
48;37;BH-01717;22.06.2021;-6.4672575;-1955;-3131;0.16;0.58;0.038;NRB;200
49;37;BH-01717;22.06.2021;-7.4178673;-1995;-3131;0.23;0.52;0.04;NRB;160
50;37;BH-01717;22.06.2021;-7.1753648;-2035;-3131;0.18;0.3;0.037;NRB;120
51;37;BH-01717;22.06.2021;-7.3305664;-2075;-3131;0.13;0.41;0.035;NRB;80
52;37;BH-01717;22.06.2021;-6.8649616;-2115;-3131;0.19;0.39;0.038;NRB;40
53;37;core;22.06.2021;-7.4566677;-2155;-3131;0.16;0.26;0.039;NRB;0
1;38;margin;22.06.2021;-4.5078373;2567;-2805;0.18;0.31;0.035;NRB;2046.555154
2;38;BH-01588;22.06.2021;-4.8764411;2535;-2829;0.16;0.37;0.033;NRB;2006.558247
3;38;BH-01588;22.06.2021;-3.2662245;2503;-2853;0.15;0.28;0.033;NRB;1966.561466
4;38;BH-01588;22.06.2021;-3.5572275;2472;-2877;0.18;0.29;0.032;NRB;1927.356999
5;38;BH-01588;22.06.2021;-4.6921392;2441;-2901;0.2;0.28;0.031;NRB;1888.152536
6;38;BH-01588;22.06.2021;-5.1771442;2410;-2925;0.15;0.46;0.024;NRB;1848.948079
7;38;BH-01588;22.06.2021;-5.7688503;2379;-2949;0.19;0.32;0.033;NRB;1809.743628
8;38;BH-01588;22.06.2021;-5.157744;2347;-2973;0.18;0.24;0.034;NRB;1769.746875
9;38;BH-01588;22.06.2021;-5.7300499;2316;-2997;0.18;0.16;0.034;NRB;1730.542401
10;38;BH-01588;22.06.2021;-2.8200199;2285;-3021;0.19;0.31;0.033;NRB;1691.337932
11;38;BH-01588;22.06.2021;-4.3720359;2254;-3045;0.17;0.2;0.031;NRB;1652.133469
12;38;BH-01588;22.06.2021;-5.73975;2223;-3069;0.15;0.28;0.031;NRB;1612.929013
13;38;BH-01588;22.06.2021;-4.7988403;2192;-3093;0.14;0.23;0.032;NRB;1573.724563
14;38;BH-01588;22.06.2021;-2.8685204;2160;-3117;0.18;0.35;0.03;NRB;1533.727812
15;38;BH-01588;22.06.2021;-4.4690369;2129;-3141;0.17;0.36;0.03;NRB;1494.523335
16;38;BH-01588;22.06.2021;-5.0219426;2098;-3165;0.17;0.14;0.033;NRB;1455.318865
17;38;BH-01588;22.06.2021;-2.8491202;2067;-3189;0.17;0.18;0.031;NRB;1416.114402
18;38;BH-01588;22.06.2021;-3.3923258;2036;-3213;0.18;0.28;0.036;NRB;1376.909946
19;38;BH-01588;22.06.2021;-4.4205364;2005;-3237;0.17;0.26;0.032;NRB;1337.705498
20;38;BH-01588;22.06.2021;-6.0598533;1973;-3261;0.14;0.38;0.036;NRB;1297.70875
21;38;BH-01588;22.06.2021;-3.9258313;1942;-3285;0.18;0.33;0.035;NRB;1258.504271
22;38;BH-01588;22.06.2021;-4.5466377;1911;-3309;0.18;0.26;0.033;NRB;1219.299799
23;38;BH-01588;22.06.2021;-4.1974341;1880;-3333;0.19;0.12;0.031;NRB;1180.095335
24;38;BH-01588;22.06.2021;-6.7000599;1849;-3357;0.14;0.12;0.036;NRB;1140.89088
25;38;BH-01588;22.06.2021;-3.7900299;1818;-3381;0.16;0.31;0.036;NRB;1101.686435
26;38;BH-01588;22.06.2021;-4.7503398;1787;-3405;0.15;0.3;0.034;NRB;1062.482
27;38;BH-01588;22.06.2021;-5.8076507;1755;-3429;0.18;0.32;0.036;NRB;1022.485208
28;38;BH-01588;22.06.2021;-5.7300499;1724;-3453;0.14;0.34;0.037;NRB;983.2807331
29;38;BH-01588;22.06.2021;-4.1392335;1693;-3477;0.17;0.28;0.036;NRB;944.0762681
30;38;BH-01588;22.06.2021;-5.5360479;1662;-3501;0.16;0.26;0.037;NRB;904.8718141
31;38;BH-01588;22.06.2021;-6.4575574;1631;-3525;0.19;0.46;0.036;NRB;865.6673726
32;38;BH-01588;22.06.2021;-6.6709596;1599;-3549;0.16;0.18;0.036;NRB;825.6706365
33;38;BH-01588;22.06.2021;-6.1180539;1568;-3573;0.16;0.19;0.038;NRB;786.4661468
34;38;BH-01588;22.06.2021;-5.4681472;1537;-3597;0.21;0.24;0.036;NRB;747.2616677
35;38;BH-01588;22.06.2021;-4.7406397;1506;-3621;0.19;0.22;0.038;NRB;708.0572011
36;38;BH-01588;22.06.2021;-5.9434521;1475;-3645;0.2;0.08;0.037;NRB;668.8527491
37;38;BH-01588;22.06.2021;-6.224755;1444;-3669;0.2;0.43;0.037;NRB;629.6483145
38;38;BH-01588;22.06.2021;-6.7000599;1413;-3693;0.17;0.35;0.036;NRB;590.4439008
39;38;BH-01588;22.06.2021;-6.2635554;1381;-3717;0.19;0.33;0.04;NRB;550.447091
40;38;BH-01588;22.06.2021;-5.4681472;1350;-3741;0.13;0.24;0.038;NRB;511.2426039
41;38;BH-01588;22.06.2021;-4.0325324;1319;-3765;0.18;0.44;0.038;NRB;472.0381341
42;38;BH-01588;22.06.2021;-5.3420459;1288;-3789;0.15;0.24;0.038;NRB;432.8336863
43;38;BH-01588;22.06.2021;-5.448747;1257;-3813;0.18;0.32;0.04;NRB;393.6292672
44;38;BH-01588;22.06.2021;-5.9919526;1225;-3837;0.18;0.32;0.039;NRB;353.6325777
45;38;BH-01588;22.06.2021;-5.9725524;1194;-3861;0.18;0.35;0.039;NRB;314.4280522
46;38;BH-01588;22.06.2021;-6.5642585;1163;-3885;0.17;0.23;0.041;NRB;275.2235455
47;38;BH-01588;22.06.2021;-7.1656647;1132;-3909;0.17;0.05;0.044;NRB;236.019067
48;38;BH-01588;22.06.2021;-6.9619626;1101;-3933;0.2;0.11;0.043;NRB;196.8146336
49;38;BH-01588;22.06.2021;-6.806761;1070;-3957;0.22;0.08;0.044;NRB;157.6102789
50;38;BH-01588;22.06.2021;-6.2150549;1039;-3981;0.21;0.19;0.043;NRB;118.4060809
51;38;BH-01588;22.06.2021;-7.0492635;1007;-4005;0.21;0.02;0.044;NRB;78.40918314
52;38;BH-01588;22.06.2021;NA;976;-4029;0.21;0.03;0.047;NRB;39.20459157
53;38;core;22.06.2021;-6.2053548;945;-4053;0.18;0.27;0.041;NRB;0
1;39;margin;22.06.2021;-5.8658513;3734;-5362;0.19;0.39;0.033;NRB;1914.190429
2;39;BH-01556;22.06.2021;-4.9831422;3723;-5324;0.15;0.12;0.033;NRB;1874.633297
3;39;BH-01556;22.06.2021;-4.3526357;3712;-5286;0.2;0.31;0.033;NRB;1835.076293
4;39;BH-01556;22.06.2021;-4.8473408;3701;-5248;0.16;0.44;0.035;NRB;1795.519423
5;39;BH-01556;22.06.2021;-5.0995434;3691;-5210;0.21;0.39;0.03;NRB;1756.228345
6;39;BH-01556;22.06.2021;-3.79973;3680;-5172;0.19;0.09;0.034;NRB;1716.671489
7;39;BH-01556;22.06.2021;-4.187734;3669;-5134;0.19;0.19;0.033;NRB;1677.114784
8;39;BH-01556;22.06.2021;-5.0801432;3659;-5096;0.2;0.29;0.031;NRB;1637.823556
9;39;BH-01556;22.06.2021;-3.4602265;3648;-5058;0.16;0.18;0.033;NRB;1598.266874
10;39;BH-01556;22.06.2021;-4.2071342;3638;-5020;0.16;0.32;0.029;NRB;1558.975625
11;39;BH-01556;22.06.2021;-4.8958413;3627;-4982;0.16;0.42;0.028;NRB;1519.418968
12;39;BH-01556;22.06.2021;-5.2935454;3616;-4944;0.19;0.12;0.03;NRB;1479.862494
13;39;BH-01556;22.06.2021;-3.9355314;3606;-4906;0.23;0.16;0.033;NRB;1440.571067
14;39;BH-01556;22.06.2021;-4.76974;3595;-4868;0.2;0.21;0.033;NRB;1401.014632
15;39;BH-01556;22.06.2021;-5.9046517;3585;-4830;0.16;0.13;0.03;NRB;1361.723173
16;39;BH-01556;22.06.2021;-2.2768143;3574;-4792;0.17;0.2;0.03;NRB;1322.166782
17;39;BH-01556;22.06.2021;-4.8279406;3563;-4754;0.16;0.4;0.031;NRB;1282.610619
18;39;BH-01556;22.06.2021;-6.3023558;3553;-4716;0.19;0.28;0.035;NRB;1243.318945
19;39;BH-01556;22.06.2021;-5.448747;3542;-4678;0.17;0.17;0.034;NRB;1203.76285
20;39;BH-01556;22.06.2021;-3.5669276;3532;-4640;0.18;0.18;0.031;NRB;1164.471125
21;39;BH-01556;22.06.2021;-5.0122425;3521;-4602;0.17;0.12;0.034;NRB;1124.915108
22;39;BH-01556;22.06.2021;-5.73975;3510;-4564;0.19;0.19;0.037;NRB;1085.359387
23;39;BH-01556;22.06.2021;-4.6145384;3500;-4526;0.15;0.19;0.034;NRB;1046.067397
24;39;BH-01556;22.06.2021;-3.411726;3489;-4488;0.17;0.24;0.032;NRB;1006.511798
25;39;BH-01556;22.06.2021;-5.0510429;3479;-4450;0.17;0.23;0.033;NRB;967.2197268
26;39;BH-01556;22.06.2021;-5.7882505;3468;-4412;0.17;0.33;0.032;NRB;927.6642712
27;39;BH-01556;22.06.2021;-5.5360479;3457;-4374;0.2;0.26;0.034;NRB;888.1092275
28;39;BH-01556;22.06.2021;-6.0695534;3447;-4336;0.13;0.2;0.036;NRB;848.8168236
29;39;BH-01556;22.06.2021;-5.5845484;3436;-4297;0.19;0.18;0.035;NRB;808.2969751
30;39;BH-01556;22.06.2021;-4.4108363;3425;-4258;0.16;0.28;0.035;NRB;767.7773115
31;39;BH-01556;22.06.2021;-4.7309396;3415;-4219;0.16;0.29;0.035;NRB;727.5197592
32;39;BH-01556;22.06.2021;-5.4875474;3404;-4180;0.15;0.27;0.035;NRB;687
33;39;BH-01556;22.06.2021;-5.9434521;3394;-4141;0.18;0.16;0.034;NRB;646.7426072
34;39;BH-01556;22.06.2021;-6.030753;3383;-4102;0.19;0.1;0.034;NRB;606.2227313
35;39;BH-01556;22.06.2021;-6.4284571;3372;-4063;0.21;0.15;0.039;NRB;565.7031023
36;39;BH-01556;22.06.2021;-5.2062445;3362;-4024;0.16;0.28;0.036;NRB;525.4455252
37;39;BH-01556;22.06.2021;-3.7221292;3351;-3985;0.14;0.19;0.034;NRB;484.9257675
38;39;BH-01556;22.06.2021;-3.0043218;3341;-3946;0.19;0.1;0.036;NRB;444.6684158
39;39;BH-01556;22.06.2021;-4.4690369;3330;-3907;0.2;0.15;0.038;NRB;404.1484876
40;39;BH-01556;22.06.2021;-4.5951382;3319;-3868;0.2;0.19;0.038;NRB;363.6289317
41;39;BH-01556;22.06.2021;-5.9822525;3309;-3829;0.19;0.1;0.039;NRB;323.3713036
42;39;BH-01556;22.06.2021;-6.3896567;3298;-3790;0.17;0.09;0.039;NRB;282.8515512
43;39;BH-01556;22.06.2021;-5.1480439;3288;-3751;0.2;0.21;0.038;NRB;242.5943116
44;39;BH-01556;22.06.2021;-6.321756;3277;-3712;0.19;0.17;0.04;NRB;202.0742438
45;39;BH-01556;22.06.2021;-6.0598533;3266;-3673;0.22;0.24;0.038;NRB;161.5549442
46;39;BH-01556;22.06.2021;-5.8076507;3256;-3634;0.22;0.24;0.037;NRB;121.2971558
47;39;BH-01556;22.06.2021;-5.2935454;3245;-3595;0.15;0.26;0.036;NRB;80.77747211
48;39;BH-01556;22.06.2021;-5.7203498;3235;-3556;0.17;0.29;0.038;NRB;40.52159918
49;39;core;22.06.2021;-5.3226457;3224;-3517;0.18;0.18;0.038;NRB;0
1;40;margin;22.06.2021;-2.6648183;5906;-1902;0.02;0.3;0.033;NRB;1327.946535
2;40;BH-01576;22.06.2021;-3.7415294;5879;-1872;0.02;0.44;0.033;NRB;1287.601258
3;40;BH-01576;22.06.2021;-3.6348283;5852;-1842;0.02;0.14;0.031;NRB;1247.25699
4;40;BH-01576;22.06.2021;-4.5369376;5826;-1812;0.02;0.28;0.033;NRB;1207.56035
5;40;BH-01576;22.06.2021;-4.4302365;5800;-1782;0.01;0.38;0.034;NRB;1167.863862
6;40;BH-01576;22.06.2021;-5.6621492;5774;-1752;0.01;0.18;0.036;NRB;1128.167541
7;40;BH-01576;22.06.2021;-5.8755514;5748;-1722;0.02;0.27;0.037;NRB;1088.471405
8;40;BH-01576;22.06.2021;-5.0025424;5722;-1692;0.02;0.28;0.034;NRB;1048.775476
9;40;BH-01576;22.06.2021;-5.2838453;5696;-1662;0.02;0.28;0.034;NRB;1009.079779
10;40;BH-01576;22.06.2021;-3.6833288;5670;-1632;0.02;0.33;0.033;NRB;969.3843407
11;40;BH-01576;22.06.2021;-3.3632255;5644;-1602;0.02;0.26;0.033;NRB;929.6891954
12;40;BH-01576;22.06.2021;-3.4214261;5618;-1572;0.02;0.42;0.039;NRB;889.994382
13;40;BH-01576;22.06.2021;-3.8676307;5592;-1542;0.02;0.24;0.031;NRB;850.2999471
14;40;BH-01576;22.06.2021;-3.9743318;5566;-1511;0.01;0.24;0.032;NRB;809.8401077
15;40;BH-01576;22.06.2021;-5.0995434;5540;-1480;0.01;0.18;0.034;NRB;769.3802701
16;40;BH-01576;22.06.2021;-5.6330489;5513;-1449;0.02;0.38;0.036;NRB;728.2774197
17;40;BH-01576;22.06.2021;-6.0016527;5487;-1418;0.02;0.11;0.034;NRB;687.817563
18;40;BH-01576;22.06.2021;-5.8658513;5461;-1387;0.02;0.26;0.034;NRB;647.3577064
19;40;BH-01576;22.06.2021;-5.7494501;5435;-1356;0.02;0.23;0.035;NRB;606.8978497
20;40;BH-01576;22.06.2021;-5.6718493;5409;-1325;0.02;0.11;0.037;NRB;566.4379931
21;40;BH-01576;22.06.2021;-5.9725524;5383;-1294;0.02;0.31;0.039;NRB;525.9781364
22;40;BH-01576;22.06.2021;-5.9434521;5357;-1263;0.02;0.23;0.039;NRB;485.5182798
23;40;BH-01576;22.06.2021;-6.2441552;5331;-1232;0.02;0.24;0.039;NRB;445.0584231
24;40;BH-01576;22.06.2021;-6.321756;5305;-1201;0.02;0.28;0.038;NRB;404.5985665
25;40;BH-01576;22.06.2021;-6.0889536;5279;-1170;0.01;0.34;0.038;NRB;364.1387098
26;40;BH-01576;22.06.2021;-6.8552615;5253;-1139;0.02;0.18;0.043;NRB;323.6788532
27;40;BH-01576;22.06.2021;-6.3896567;5227;-1108;0.02;0.23;0.04;NRB;283.2189965
28;40;BH-01576;22.06.2021;-5.3711462;5201;-1077;0.02;0.33;0.04;NRB;242.7591399
29;40;BH-01576;22.06.2021;-5.4390469;5174;-1046;0.01;0.16;0.038;NRB;201.6581265
30;40;BH-01576;22.06.2021;-6.3896567;5149;-1015;0.02;0.3;0.04;NRB;161.8394266
31;40;BH-01576;22.06.2021;-6.224755;5122;-984;0.02;0.24;0.039;NRB;120.7393888
32;40;BH-01576;22.06.2021;-5.7106497;5097;-953;0.02;0.3;0.042;NRB;80.9197133
33;40;BH-01576;22.06.2021;-6.4381572;5070;-922;0.02;0.28;0.038;NRB;39.8246155
34;40;core;22.06.2021;-5.8464511;5045;-891;0.02;0.04;0.041;NRB;0
1;41;margin;22.06.2021;-4.5369376;3641;1762;0.01;0.17;0.038;NRB;959.6176322
2;41;BH-00689;22.06.2021;-5.157744;3677;1746;0.02;0.22;0.037;NRB;920.2314926
3;41;BH-00689;22.06.2021;-6.0695534;3713;1730;0.01;0.27;0.038;NRB;880.8461841
4;41;BH-00689;22.06.2021;-6.7388603;3750;1715;0.02;0.26;0.04;NRB;840.9233021
5;41;BH-00689;22.06.2021;-6.4963578;3787;1699;0.01;0.2;0.042;NRB;800.6153883
6;41;BH-00689;22.06.2021;-6.9134621;3824;1684;0.02;0.23;0.042;NRB;760.6924477
7;41;BH-00689;22.06.2021;-7.1268643;3861;1668;0.02;0.15;0.042;NRB;720.3846195
8;41;BH-00689;22.06.2021;-6.1180539;3898;1653;0.02;0.32;0.04;NRB;680.461608
9;41;BH-00689;22.06.2021;-5.8561512;3935;1637;0.02;0.27;0.039;NRB;640.1538877
10;41;BH-00689;22.06.2021;-4.478737;3972;1622;0.02;0.21;0.04;NRB;600.2307889
11;41;BH-00689;22.06.2021;-5.3711462;4009;1607;0.02;0.11;0.04;NRB;560.307951
12;41;BH-00689;22.06.2021;-6.3314561;4046;1591;0.02;0.28;0.042;NRB;520
13;41;BH-00689;22.06.2021;-6.7679606;4083;1576;0.02;0.21;0.043;NRB;480.0770771
14;41;BH-00689;22.06.2021;-7.1656647;4120;1560;0.02;0.22;0.042;NRB;439.7692577
15;41;BH-00689;22.06.2021;-7.4372675;4157;1545;0.01;0.25;0.044;NRB;399.8462204
16;41;BH-00689;22.06.2021;-7.1171642;4194;1530;0.02;0.29;0.043;NRB;359.923603
17;41;BH-00689;22.06.2021;-8.2714761;4231;1514;0.02;0.28;0.045;NRB;319.6153939
18;41;BH-00689;22.06.2021;-8.3393768;4268;1499;0.02;0.2;0.048;NRB;279.6926885
19;41;BH-00689;22.06.2021;-7.7476707;4304;1483;0.02;0.27;0.045;NRB;240.3081355
20;41;BH-00689;22.06.2021;-7.4663678;4342;1468;0.01;0.23;0.043;NRB;199.4617758
